LLgeneID,EntrezGeneID
LL0000027289,101883814
LL0000027290,100536401
LL0000040216,101884412
LL0000040217,103908687
LL0000040218,100004171
LL0000040219,563490
LL0000027291,100004336
LL0000027292,110439428
LL0000027293,100034534
LL0000027294,
LL0000027295,798269
LL0000027296,798191
LL0000027297,100537805
LL0000027298,100537692
LL0000027299,100537805
LL0000027300,100147862
LL0000027301,
LL0000027302,
LL0000027303,100537403
LL0000027304,100537627
LL0000027305,325112
LL0000027306,100007087
LL0000027307,
LL0000027308,565381
LL0000027309,100150225
LL0000027310,326062
LL0000027311,100333689
LL0000027312,561542
LL0000027313,557168
LL0000027314,
LL0000027315,555536
LL0000027316,103908651
LL0000027317,
LL0000027318,100332612
LL0000027319,
LL0000027320,569235
LL0000027321,567766
LL0000027322,100124601
LL0000027323,565442
LL0000027324,567708
LL0000027325,336380
LL0000027326,100034482
LL0000027327,
LL0000027328,563653
LL0000027329,100537487
LL0000027330,103909180
LL0000027331,492819
LL0000027332,101886647
LL0000027333,563576
LL0000027334,567989
LL0000027335,108180247
LL0000027336,100003642
LL0000027337,559426
LL0000027338,100003450
LL0000027339,
LL0000027340,
LL0000027341,
LL0000027342,110439445
LL0000027343,
LL0000027344,
LL0000027345,797677
LL0000027346,559089
LL0000027347,
LL0000027348,799635
LL0000027349,100331162
LL0000027350,108182845
LL0000027351,101883672
LL0000027352,100537239
LL0000027353,110438028
LL0000027354,100007510
LL0000027355,
LL0000027356,
LL0000027357,
LL0000027358,100034462
LL0000027359,556718
LL0000027360,559843
LL0000027361,101883966
LL0000027362,402835
LL0000027363,
LL0000027364,
LL0000027365,799170
LL0000027366,799384
LL0000027367,100329252
LL0000027368,110437973
LL0000027369,100038774
LL0000027370,562682
LL0000027371,100034619
LL0000027372,100034432
LL0000027373,100007836
LL0000027374,100007836
LL0000027375,334358
LL0000027376,100034529
LL0000027377,100034448
LL0000027378,793952
LL0000027379,
LL0000027380,
LL0000027381,100321607
LL0000027382,337520
LL0000027383,
LL0000027384,
LL0000027385,
LL0000027386,
LL0000027387,571152
LL0000027388,
LL0000027389,101883602
LL0000027390,678527
LL0000027391,101884562
LL0000027392,
LL0000027393,100141478
LL0000027394,567619
LL0000027395,101885181
LL0000027396,561004
LL0000027397,100331542
LL0000027398,325231
LL0000027399,100170803
LL0000027400,561010
LL0000027401,100007978
LL0000027402,
LL0000027403,
LL0000027404,
LL0000027405,794828
LL0000027406,555453
LL0000027407,555524
LL0000027408,555591
LL0000027409,569751
LL0000027410,560910
LL0000040220,100005308
LL0000040421,100538134
LL0000027411,563569
LL0000027412,326888
LL0000040221,326888
LL0000040222,326888
LL0000040223,563177
LL0000040224,326888
LL0000027413,100537246
LL0000027414,
LL0000027415,
LL0000027416,798256
LL0000027417,798048
LL0000027418,
LL0000027419,100534843
LL0000027420,794762
LL0000027421,
LL0000027422,100334151
LL0000027423,567610
LL0000040225,
LL0000027425,100150025
LL0000027426,561649
LL0000027427,796607
LL0000027428,796535
LL0000027429,103910943
LL0000027430,
LL0000027431,
LL0000040226,798758
LL0000027432,108183485
LL0000027433,
LL0000027434,
LL0000027435,110438134
LL0000027436,565661
LL0000027437,100006143
LL0000027438,100006223
LL0000027439,799520
LL0000027440,569039
LL0000027441,101882393
LL0000027442,
LL0000027443,100001286
LL0000040331,100537591
LL0000027444,564835
LL0000027445,
LL0000027446,
LL0000027447,
LL0000027448,563797
LL0000027449,564906
LL0000040332,563390
LL0000027450,
LL0000027451,108183648
LL0000027452,797641
LL0000027453,797712
LL0000027454,100538167
LL0000027455,798013
LL0000027456,797363
LL0000027457,100191016
LL0000027458,
LL0000027459,
LL0000027460,100148609
LL0000027461,101886426
LL0000027462,100307102
LL0000027463,100148013
LL0000027464,110440136
LL0000027465,561769
LL0000027466,792667
LL0000027467,
LL0000027468,100536431
LL0000027469,108183566
LL0000027470,561662
LL0000027471,103911726
LL0000027472,560418
LL0000027473,
LL0000027474,110438889
LL0000027475,100005157
LL0000027476,100005062
LL0000027477,573077
LL0000027478,100150349
LL0000027479,100005903
LL0000027480,
LL0000027481,108190563
LL0000027482,100006464
LL0000027483,
LL0000027484,100150193
LL0000027485,100150193
LL0000027486,
LL0000027487,108179773
LL0000027488,567924
LL0000027489,795198
LL0000027490,100034375
LL0000040471,
LL0000027491,
LL0000027492,
LL0000027493,101882283
LL0000027494,561360
LL0000027495,100002920
LL0000027496,100003123
LL0000027497,101884777
LL0000027498,566423
LL0000027499,557118
LL0000027500,
LL0000027501,107988040
LL0000027502,322507
LL0000027503,562406
LL0000027504,569313
LL0000027505,100332250
LL0000027506,557830
LL0000027507,100007318
LL0000027508,100007333
LL0000027509,101885800
LL0000027510,
LL0000027511,
LL0000027512,790965
LL0000040322,
LL0000027513,796378
LL0000027514,100038796
LL0000027515,569265
LL0000027516,100334236
LL0000027517,101886857
LL0000027518,100334565
LL0000027519,101884625
LL0000027520,571834
LL0000027521,562640
LL0000027522,
LL0000027523,799800
LL0000027524,100334522
LL0000027525,559125
LL0000027526,100126116
LL0000027527,799569
LL0000027528,100000327
LL0000027529,100002277
LL0000027530,562103
LL0000027531,559335
LL0000027532,799869
LL0000027533,100001887
LL0000027534,
LL0000027535,103910510
LL0000027536,
LL0000027537,557582
LL0000027538,563710
LL0000027539,100007775
LL0000027540,
LL0000027541,
LL0000027542,556220
LL0000027543,100006986
LL0000027544,100334221
LL0000027545,
LL0000027546,103910640
LL0000027547,103910908
LL0000027548,571522
LL0000027549,101885873
LL0000027550,110439497
LL0000040227,100333416
LL0000027551,559353
LL0000027552,793186
LL0000027553,558731
LL0000027554,561375
LL0000027555,558938
LL0000027556,564083
LL0000027557,100006681
LL0000027558,103910879
LL0000027559,791501
LL0000027560,100537560
LL0000027561,795145
LL0000040228,558290
LL0000027562,565101
LL0000027563,566123
LL0000027564,100004458
LL0000027565,559794
LL0000027566,
LL0000027567,100002197
LL0000027568,794489
LL0000027569,100536909
LL0000027570,335883
LL0000027571,100535867
LL0000027572,100149796
LL0000027573,
LL0000027574,100535653
LL0000027575,
LL0000027576,103911950
LL0000027577,
LL0000027578,
LL0000027579,
LL0000027580,
LL0000040383,
LL0000040384,
LL0000027581,
LL0000027582,566871
LL0000027583,100001663
LL0000027584,561688
LL0000027585,101882585
LL0000027586,108191692
LL0000027587,
LL0000027588,100333187
LL0000027589,563286
LL0000027590,799791
LL0000027591,560704
LL0000027592,100000024
LL0000027593,798984
LL0000027594,799289
LL0000027595,335380
LL0000027596,560112
LL0000040229,799137
LL0000027597,100537295
LL0000027598,100333245
LL0000027599,103909624
LL0000027600,794519
LL0000027601,795086
LL0000027602,
LL0000027603,569162
LL0000027604,569335
LL0000027605,569467
LL0000027606,565163
LL0000027607,565078
LL0000027608,
LL0000027609,100535421
LL0000027610,100005807
LL0000027611,799644
LL0000027612,100535545
LL0000027613,558083
LL0000027614,110440056
LL0000027615,100005466
LL0000027616,571363
LL0000027617,100535657
LL0000027618,795516
LL0000027619,100004180
LL0000027620,
LL0000027621,796669
LL0000027622,792189
LL0000040411,100320778
LL0000027623,407641
LL0000027624,101884490
LL0000027625,101882422
LL0000027626,555489
LL0000027627,557637
LL0000027628,
LL0000027629,555952
LL0000027630,100005483
LL0000027631,
LL0000027632,
LL0000027633,103911733
LL0000027634,
LL0000027635,100144568
LL0000027636,797542
LL0000027637,100003958
LL0000027638,101886676
LL0000027639,108183678
LL0000027640,101884367
LL0000027641,
LL0000027642,798260
LL0000027643,100537876
LL0000027644,334026
LL0000027645,103911798
LL0000027646,
LL0000027647,337166
LL0000027648,110438352
LL0000027649,101884126
LL0000027650,
LL0000027651,100537097
LL0000027652,562728
LL0000027653,108183829
LL0000027654,
LL0000027655,
LL0000027656,492503
LL0000027657,558619
LL0000027658,558681
LL0000027659,558811
LL0000027660,101882351
LL0000027661,
LL0000027662,795679
LL0000027663,100331422
LL0000027664,100150474
LL0000027665,108179235
LL0000027666,
LL0000027667,100537110
LL0000027668,100536585
LL0000027669,794890
LL0000027670,
LL0000027671,566529
LL0000027672,795882
LL0000027673,100148290
LL0000027674,407678
LL0000027675,100331581
LL0000027676,
LL0000027677,567109
LL0000027678,
LL0000027679,103911213
LL0000027680,
LL0000027681,101882842
LL0000027682,325885
LL0000027683,793145
LL0000027684,793100
LL0000027685,562067
LL0000027686,
LL0000027687,571944
LL0000040527,101885111
LL0000027688,
LL0000027689,556218
LL0000027690,556129
LL0000027691,793125
LL0000027692,793056
LL0000027693,792989
LL0000027694,571081
LL0000027695,555916
LL0000027696,792647
LL0000027697,503965
LL0000027698,100006525
LL0000027699,566307
LL0000027700,555415
LL0000027701,
LL0000027702,558742
LL0000027703,
LL0000027704,
LL0000027705,
LL0000027706,100038795
LL0000027707,100148023
LL0000027708,
LL0000027709,
LL0000027710,
LL0000027711,560066
LL0000027712,
LL0000027713,
LL0000027714,
LL0000027715,402865
LL0000027716,103910067
LL0000027717,101886675
LL0000027718,100329650
LL0000027719,562935
LL0000027720,
LL0000027721,562872
LL0000027722,
LL0000027723,100321980
LL0000027724,100005267
LL0000027725,110439600
LL0000027726,101885190
LL0000027727,
LL0000027728,
LL0000027729,796198
LL0000027730,558617
LL0000027731,101886227
LL0000027732,
LL0000027733,560708
LL0000027734,100334758
LL0000027735,101883813
LL0000027736,100537016
LL0000027737,
LL0000027738,108183901
LL0000027739,100002736
LL0000027740,101886296
LL0000027741,799220
LL0000027742,
LL0000027743,797788
LL0000027744,100005476
LL0000027745,100005846
LL0000027746,568129
LL0000027747,
LL0000027748,
LL0000027749,
LL0000027750,
LL0000027751,
LL0000027752,
LL0000027753,
LL0000027754,797705
LL0000027755,569865
LL0000027756,
LL0000027757,795507
LL0000027758,795575
LL0000027759,
LL0000027760,
LL0000027761,100001169
LL0000027762,100150830
LL0000027763,
LL0000027764,100007612
LL0000027765,
LL0000027766,100334148
LL0000027767,101886474
LL0000040547,
LL0000027768,103910054
LL0000027769,561147
LL0000040554,101886417
LL0000027770,110438026
LL0000027771,100007785
LL0000027772,100004976
LL0000027773,100003654
LL0000027774,100332352
LL0000027775,100149772
LL0000027776,100317041
LL0000027777,101886900
LL0000027778,564033
LL0000027779,564114
LL0000027780,107990272
LL0000027781,100329858
LL0000027782,110439783
LL0000027783,
LL0000027784,108183670
LL0000027785,100006836
LL0000040312,
LL0000027786,
LL0000027787,
LL0000027788,
LL0000027789,565091
LL0000027790,570444
LL0000027791,796802
LL0000027792,594863
LL0000027793,
LL0000027794,100034385
LL0000027795,100034384
LL0000027796,100004431
LL0000027797,
LL0000027798,100000781
LL0000027799,559031
LL0000027800,559161
LL0000027801,100333748
LL0000027802,101886641
LL0000027803,100535492
LL0000027804,100004938
LL0000027805,100142643
LL0000040230,565231
LL0000040231,565231
LL0000027807,
LL0000027808,100333943
LL0000027809,569718
LL0000027810,
LL0000027811,
LL0000040232,561480
LL0000040391,
LL0000027813,101886927
LL0000027814,100148904
LL0000040233,793688
LL0000027816,101885746
LL0000027817,110438310
LL0000027818,569935
LL0000027819,570015
LL0000027820,108182824
LL0000027821,
LL0000027822,101886769
LL0000027823,792544
LL0000027824,
LL0000027825,555585
LL0000027826,555518
LL0000027827,555363
LL0000027828,108180203
LL0000027829,100149419
LL0000027830,100034415
LL0000027831,562804
LL0000027832,
LL0000027833,570738
LL0000027834,795212
LL0000040234,101885159
LL0000040235,101885050
LL0000027836,564240
LL0000027837,564462
LL0000027838,100003436
LL0000027839,100002719
LL0000027840,100170811
LL0000027841,751683
LL0000027842,100535048
LL0000027843,570575
LL0000027844,
LL0000027845,100294632
LL0000027846,100007015
LL0000027847,101884639
LL0000027848,572485
LL0000027849,569883
LL0000027850,
LL0000027851,
LL0000027852,108183518
LL0000027853,797610
LL0000027854,
LL0000027855,799376
LL0000027856,562480
LL0000027857,562545
LL0000027858,503712
LL0000027859,558609
LL0000027860,796827
LL0000027861,100150965
LL0000027862,558785
LL0000027863,100000683
LL0000027864,
LL0000027865,
LL0000027866,559618
LL0000027867,100147920
LL0000027868,794385
LL0000027869,100534986
LL0000027870,101886409
LL0000027871,
LL0000027872,566887
LL0000027873,566817
LL0000027874,562567
LL0000027875,100537382
LL0000027876,
LL0000027877,
LL0000027878,
LL0000027879,
LL0000027880,326903
LL0000027881,100147955
LL0000027882,100334838
LL0000027883,100334899
LL0000027884,100537859
LL0000027885,794381
LL0000027886,
LL0000027887,100537284
LL0000027888,100034605
LL0000027889,108181086
LL0000027890,100034478
LL0000027891,100034483
LL0000027892,
LL0000027893,558738
LL0000027894,561111
LL0000027895,
LL0000027896,567589
LL0000027897,100034588
LL0000027898,100034654
LL0000027899,100034628
LL0000027900,
LL0000027901,100005357
LL0000027902,
LL0000027903,100334900
LL0000027904,100538016
LL0000027905,
LL0000027906,100007523
LL0000027907,100007581
LL0000027908,100007552
LL0000027909,
LL0000027910,100150009
LL0000027911,100005826
LL0000027912,796436
LL0000027913,562950
LL0000027914,100003253
LL0000027915,
LL0000027916,570585
LL0000027917,101882768
LL0000027918,556716
LL0000027919,108179275
LL0000027920,
LL0000027921,
LL0000027922,
LL0000027923,
LL0000027924,108179274
LL0000027925,103909956
LL0000027926,
LL0000027927,
LL0000027928,556125
LL0000027929,
LL0000027930,556913
LL0000027931,
LL0000027932,
LL0000027933,556563
LL0000027934,556585
LL0000027935,
LL0000027936,
LL0000027937,
LL0000027938,796009
LL0000027939,570117
LL0000027940,555852
LL0000027941,
LL0000027942,
LL0000027943,
LL0000027944,793178
LL0000027945,100034657
LL0000027946,101885880
LL0000027947,103910231
LL0000027948,100149443
LL0000027949,100001804
LL0000027950,100535473
LL0000027951,100330030
LL0000027952,
LL0000027953,
LL0000027954,
LL0000027955,797793
LL0000027956,100001551
LL0000027957,100003110
LL0000027958,
LL0000027959,
LL0000027960,100000851
LL0000027961,100002910
LL0000027962,
LL0000027963,561255
LL0000027964,561319
LL0000027965,100001364
LL0000027966,100001420
LL0000027967,100002975
LL0000027968,100321503
LL0000027969,561174
LL0000027970,
LL0000027971,108183426
LL0000027972,
LL0000027973,
LL0000027974,570574
LL0000027975,100330919
LL0000027976,566303
LL0000027977,101884350
LL0000027978,100004563
LL0000027979,100005181
LL0000027980,100004057
LL0000027981,556323
LL0000027982,556241
LL0000027983,399650
LL0000027984,100329781
LL0000027985,
LL0000027986,100330915
LL0000027987,557342
LL0000027988,
LL0000027989,100535291
LL0000040236,100535467
LL0000027990,796684
LL0000027991,
LL0000027992,100001799
LL0000027993,101882084
LL0000027994,560795
LL0000027995,
LL0000027996,
LL0000027997,796880
LL0000027998,
LL0000027999,100537203
LL0000028000,555408
LL0000028001,555879
LL0000028002,553259
LL0000028003,555551
LL0000028004,572610
LL0000028005,555551
LL0000028006,555676
LL0000028007,555745
LL0000028008,555819
LL0000028009,558861
LL0000028010,336271
LL0000028011,101883539
LL0000028012,100001826
LL0000028013,101885156
LL0000028014,
LL0000028015,101883724
LL0000028016,
LL0000028017,327034
LL0000028018,100330251
LL0000028019,553466
LL0000028020,100034658
LL0000028021,
LL0000028022,555224
LL0000028023,565876
LL0000028024,560226
LL0000028025,796761
LL0000028026,336478
LL0000028027,563325
LL0000028028,560912
LL0000028029,
LL0000028030,103911886
LL0000028031,568465
LL0000028032,449943
LL0000028033,
LL0000028034,100149418
LL0000028035,101884722
LL0000028036,108180807
LL0000028037,103909417
LL0000028038,110437812
LL0000028039,100334554
LL0000028040,100150941
LL0000028041,100141353
LL0000028042,101883577
LL0000028043,101885814
LL0000028044,794350
LL0000028045,
LL0000028046,
LL0000028047,
LL0000028048,100330415
LL0000028049,795315
LL0000028050,567416
LL0000028051,
LL0000028052,100001258
LL0000028053,570567
LL0000028054,570654
LL0000028055,100536360
LL0000028056,553598
LL0000028057,793143
LL0000028058,569123
LL0000028059,569303
LL0000028060,
LL0000028061,
LL0000028062,101884814
LL0000028063,101884464
LL0000028064,555790
LL0000028065,571915
LL0000028066,571855
LL0000028067,571862
LL0000028068,571869
LL0000028069,100001560
LL0000028070,100148293
LL0000028071,571762
LL0000028072,101884498
LL0000028073,110438322
LL0000028074,100321230
LL0000028075,108181448
LL0000028076,103910657
LL0000028077,
LL0000028078,
LL0000028079,
LL0000028080,
LL0000028081,101882553
LL0000028082,100001870
LL0000028083,
LL0000028084,
LL0000028085,100331810
LL0000028086,100001080
LL0000028087,
LL0000028088,
LL0000028089,568307
LL0000028090,558820
LL0000028091,100001550
LL0000040333,
LL0000028092,
LL0000028093,108183846
LL0000028094,
LL0000028095,
LL0000028096,100001360
LL0000028097,562203
LL0000028098,568625
LL0000028099,
LL0000028100,558442
LL0000028101,561637
LL0000028102,407709
LL0000028103,100003103
LL0000028104,555399
LL0000028105,
LL0000028106,100005596
LL0000028107,
LL0000028108,798129
LL0000028109,100536595
LL0000028110,
LL0000028111,101884515
LL0000028112,570321
LL0000028113,572032
LL0000028114,562777
LL0000028115,559983
LL0000028116,553393
LL0000028117,558513
LL0000028118,566469
LL0000028119,100536535
LL0000028120,100004621
LL0000028121,100034634
LL0000028122,100034504
LL0000028123,101885973
LL0000028124,562736
LL0000028125,100536832
LL0000028126,100002203
LL0000040237,567658
LL0000028128,
LL0000028129,
LL0000028130,
LL0000028131,
LL0000028132,
LL0000028133,
LL0000028134,
LL0000028135,
LL0000028136,
LL0000028137,
LL0000028138,101884658
LL0000028139,108183920
LL0000028140,553000
LL0000028141,
LL0000028142,
LL0000028143,
LL0000028144,560943
LL0000028145,567236
LL0000028146,
LL0000028147,566257
LL0000028148,557879
LL0000028149,108190619
LL0000028150,
LL0000028151,557652
LL0000028152,100034386
LL0000028153,100148619
LL0000028154,101884049
LL0000028155,100149164
LL0000028156,100002257
LL0000028157,108191949
LL0000028158,100002333
LL0000028159,108191950
LL0000028160,101886989
LL0000028161,100322630
LL0000028162,799853
LL0000028163,794319
LL0000028164,555630
LL0000028165,570694
LL0000028166,570187
LL0000040238,100034438
LL0000028167,
LL0000028168,108179204
LL0000028169,565490
LL0000028170,108183931
LL0000028171,568385
LL0000028172,
LL0000028173,103911276
LL0000028174,100151233
LL0000028175,
LL0000028176,
LL0000028177,557570
LL0000028178,100004079
LL0000028179,100321914
LL0000028180,567373
LL0000028181,103910792
LL0000028182,798067
LL0000028183,
LL0000028184,
LL0000028185,
LL0000028186,100317613
LL0000028187,335411
LL0000028188,
LL0000028189,
LL0000028190,100536038
LL0000028191,100536640
LL0000028192,571990
LL0000028193,108183680
LL0000028194,100330584
LL0000028195,
LL0000028196,100141328
LL0000028197,108183637
LL0000028198,564876
LL0000028199,568519
LL0000028200,565825
LL0000028201,334036
LL0000028202,
LL0000028203,101882064
LL0000028204,100151460
LL0000028205,107988041
LL0000028206,
LL0000028207,
LL0000028208,562337
LL0000028209,563210
LL0000028210,100006266
LL0000028211,796097
LL0000028212,
LL0000028213,
LL0000028214,568418
LL0000028215,101885851
LL0000028216,555379
LL0000028217,
LL0000028218,100330331
LL0000028219,561899
LL0000028220,565686
LL0000028221,
LL0000028222,
LL0000028223,107197950
LL0000028224,
LL0000028225,108179272
LL0000028226,100151151
LL0000028227,100150484
LL0000028228,566190
LL0000028229,573741
LL0000028230,100148274
LL0000028231,564510
LL0000028232,
LL0000028233,566583
LL0000028234,100001340
LL0000028235,
LL0000028236,101882550
LL0000028237,100001051
LL0000028238,100148058
LL0000028239,100148910
LL0000028240,563178
LL0000028241,563388
LL0000028242,793842
LL0000028243,799956
LL0000028244,100307112
LL0000028245,100333708
LL0000028246,100170809
LL0000028247,100535845
LL0000028248,100170838
LL0000028249,
LL0000028250,560359
LL0000028251,100320899
LL0000028252,
LL0000028253,796031
LL0000028254,100321606
LL0000028255,559449
LL0000028256,566718
LL0000028257,100006302
LL0000028258,108183668
LL0000028259,
LL0000028260,
LL0000028261,
LL0000028262,
LL0000028263,
LL0000028264,
LL0000028265,497302
LL0000028266,
LL0000028267,
LL0000028268,794803
LL0000028269,794408
LL0000028270,101887127
LL0000028271,557882
LL0000028272,107963954
LL0000028273,
LL0000028274,
LL0000028275,110439408
LL0000028276,
LL0000028277,101884405
LL0000028278,101884343
LL0000028279,101886381
LL0000028280,108179094
LL0000028281,
LL0000028282,110440009
LL0000028283,100005391
LL0000028284,110440008
LL0000028285,
LL0000028286,
LL0000028287,
LL0000028288,
LL0000028289,
LL0000028290,
LL0000028291,334144
LL0000028292,562992
LL0000028293,103910622
LL0000028294,
LL0000028295,
LL0000028296,
LL0000028297,
LL0000028298,100536511
LL0000028299,100329570
LL0000028300,
LL0000028301,101886478
LL0000028302,492587
LL0000028303,557283
LL0000028304,
LL0000028305,108183843
LL0000028306,571482
LL0000028307,100333514
LL0000028308,571079
LL0000028309,571565
LL0000028310,799498
LL0000028311,
LL0000028312,797092
LL0000028313,
LL0000028314,100537548
LL0000028315,100334925
LL0000028316,100007012
LL0000028317,100151344
LL0000028318,100301575
LL0000028319,798039
LL0000040408,100537102
LL0000040409,798111
LL0000028320,100331909
LL0000028321,100148554
LL0000028322,100148061
LL0000028323,322393
LL0000028324,100002038
LL0000028325,564261
LL0000028326,100148415
LL0000028327,570641
LL0000028328,100332365
LL0000028329,
LL0000028330,100538216
LL0000028331,
LL0000028332,101884034
LL0000028333,567991
LL0000028334,568056
LL0000028335,559922
LL0000028336,560271
LL0000028337,541434
LL0000028338,100536897
LL0000028339,103912006
LL0000028340,
LL0000028341,554678
LL0000028342,
LL0000028343,560098
LL0000028344,108181130
LL0000028345,571927
LL0000028346,100034566
LL0000028347,100034563
LL0000028348,100001329
LL0000028349,563472
LL0000028350,100006433
LL0000028351,100006493
LL0000028352,100006347
LL0000028353,560783
LL0000028354,403015
LL0000028355,368429
LL0000028356,100148950
LL0000028357,100151173
LL0000028358,569583
LL0000028359,100151162
LL0000028360,368491
LL0000028361,100000651
LL0000028362,100307105
LL0000028363,100002239
LL0000028364,
LL0000028365,100332762
LL0000028366,107988029
LL0000028367,103912059
LL0000028368,796868
LL0000028369,100334256
LL0000028370,110439798
LL0000028371,100333772
LL0000028372,100334518
LL0000028373,100535353
LL0000028374,
LL0000028375,
LL0000028376,
LL0000028377,100332358
LL0000028378,100332219
LL0000028379,
LL0000028380,
LL0000028381,561669
LL0000028382,100007462
LL0000028383,100007474
LL0000028384,
LL0000028385,100333177
LL0000028386,100333695
LL0000028387,100333695
LL0000028388,103908641
LL0000028389,108179129
LL0000028390,
LL0000028391,100000156
LL0000028392,
LL0000028393,561420
LL0000028394,794433
LL0000028395,796591
LL0000028396,
LL0000028397,100149048
LL0000028398,100003955
LL0000028399,101882348
LL0000028400,327483
LL0000028401,555385
LL0000028402,80955
LL0000028403,378728
LL0000028404,246712
LL0000028405,796833
LL0000028406,563606
LL0000028407,100124651
LL0000028408,393952
LL0000028409,553465
LL0000028410,100126142
LL0000028411,567919
LL0000028412,393513
LL0000028413,449731
LL0000028414,568308
LL0000028415,260351
LL0000028416,566656
LL0000039789,114450
LL0000040239,114450
LL0000028418,563090
LL0000028419,323346
LL0000028420,560837
LL0000028421,563991
LL0000028422,386721
LL0000028423,393399
LL0000028424,555294
LL0000028425,562521
LL0000028426,497350
LL0000040553,101882292
LL0000028427,561005
LL0000028428,797132
LL0000028429,322309
LL0000028430,558775
LL0000028431,791628
LL0000028432,436878
LL0000028433,415161
LL0000028434,796135
LL0000028435,571845
LL0000028436,494168
LL0000028437,404627
LL0000028438,83415
LL0000028439,566454
LL0000028440,30635
LL0000028441,30636
LL0000028442,65233
LL0000028443,65232
LL0000028444,65235
LL0000028445,394080
LL0000028446,553611
LL0000028447,30625
LL0000028448,30623
LL0000028449,436865
LL0000028450,449942
LL0000028451,570479
LL0000028452,563784
LL0000028453,368564
LL0000028454,30101
LL0000028455,30113
LL0000028456,100007653
LL0000028457,100170835
LL0000028458,559653
LL0000028459,100170817
LL0000028460,567457
LL0000028461,393716
LL0000028462,563708
LL0000028463,101884146
LL0000028464,571922
LL0000028465,568515
LL0000028466,560157
LL0000028467,100151758
LL0000028468,557946
LL0000028469,407727
LL0000028470,558918
LL0000028471,562260
LL0000028472,393329
LL0000028473,406519
LL0000028474,556491
LL0000028475,445025
LL0000028476,678623
LL0000028477,100329975
LL0000028478,570849
LL0000028479,562834
LL0000028480,562763
LL0000028481,415170
LL0000028482,565439
LL0000028483,562826
LL0000028484,572215
LL0000028485,797331
LL0000028486,558214
LL0000028487,567667
LL0000028488,100000006
LL0000028489,793341
LL0000028490,387592
LL0000028491,406537
LL0000028492,405838
LL0000028493,100038771
LL0000028494,503788
LL0000028495,100006328
LL0000028496,326634
LL0000028497,100004272
LL0000028498,793301
LL0000028499,556684
LL0000028500,393932
LL0000028501,799543
LL0000028502,566499
LL0000028503,557762
LL0000028504,449947
LL0000028505,793210
LL0000028506,100534752
LL0000028507,368274
LL0000028508,
LL0000028509,327276
LL0000028510,567144
LL0000028511,565514
LL0000028512,794371
LL0000028513,103911912
LL0000028514,564872
LL0000028515,561766
LL0000040240,641419
LL0000028518,557884
LL0000028519,795588
LL0000028520,445158
LL0000028521,767760
LL0000028522,494492
LL0000028523,100149756
LL0000028524,795293
LL0000028525,100331980
LL0000028526,563467
LL0000028527,799506
LL0000028528,436908
LL0000028529,571483
LL0000028530,553304
LL0000028531,559347
LL0000028532,394082
LL0000028533,550539
LL0000028534,497434
LL0000028535,569085
LL0000028536,557854
LL0000028537,556920
LL0000028538,436939
LL0000028539,560802
LL0000028540,335836
LL0000028541,323439
LL0000028542,556181
LL0000028543,368885
LL0000028544,100002129
LL0000028545,559270
LL0000028546,100170783
LL0000028547,100463517
LL0000028548,570702
LL0000028549,564474
LL0000028550,100463516
LL0000028551,406458
LL0000028552,321541
LL0000028553,558346
LL0000028554,100007819
LL0000028555,556601
LL0000028556,555262
LL0000028557,557279
LL0000028558,100329905
LL0000028559,559752
LL0000028560,406424
LL0000028561,799908
LL0000028562,555979
LL0000028563,570565
LL0000028564,393822
LL0000028565,100000685
LL0000028566,404609
LL0000028567,393320
LL0000028568,794188
LL0000028569,393320
LL0000028570,100001838
LL0000028571,100001772
LL0000028572,559435
LL0000028573,100321249
LL0000028574,100333020
LL0000028575,558299
LL0000028576,751686
LL0000028577,557196
LL0000028578,550467
LL0000028579,100334346
LL0000028580,570312
LL0000028581,394147
LL0000028582,415189
LL0000028583,337675
LL0000028584,100537523
LL0000028585,393133
LL0000028586,791156
LL0000028587,565335
LL0000028588,324578
LL0000028589,100093708
LL0000028590,568740
LL0000028591,403024
LL0000028592,393579
LL0000028593,795332
LL0000028594,393833
LL0000028595,767694
LL0000028596,571044
LL0000028597,100005520
LL0000028598,561939
LL0000028599,561087
LL0000028600,447867
LL0000028601,678557
LL0000028602,406541
LL0000028603,569227
LL0000028604,560478
LL0000028605,393312
LL0000028606,100535877
LL0000040241,569608
LL0000040242,100329459
LL0000028609,393226
LL0000028610,503758
LL0000028611,406436
LL0000028612,393552
LL0000028613,557185
LL0000028614,436940
LL0000028615,558307
LL0000028616,387000
LL0000028617,767662
LL0000028618,571961
LL0000028619,393458
LL0000028620,393688
LL0000028621,322362
LL0000028622,327067
LL0000028623,436633
LL0000028624,751743
LL0000028625,796731
LL0000028626,492478
LL0000028627,541392
LL0000028628,436831
LL0000028629,724009
LL0000028630,100006442
LL0000028631,436640
LL0000028632,192321
LL0000028633,393728
LL0000028634,556422
LL0000028635,406717
LL0000028636,445054
LL0000028637,566370
LL0000028638,791185
LL0000028639,100150270
LL0000028640,327138
LL0000028641,557046
LL0000028642,563962
LL0000028643,563896
LL0000028644,563818
LL0000028645,322846
LL0000028646,100005108
LL0000028647,559448
LL0000028648,541410
LL0000028649,553512
LL0000028650,449925
LL0000028651,550432
LL0000028652,568835
LL0000028653,571287
LL0000028654,563580
LL0000028655,100331439
LL0000028656,503537
LL0000028657,101887173
LL0000028658,559668
LL0000028659,570283
LL0000028660,560546
LL0000028661,560358
